851.6E-9  -44.29E-3
871.6E-9  -44.41E-3
885.8E-9  -44.49E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.0E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.1E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.2E-9  -44.56E-3
900.3E-9  -44.56E-3
900.3E-9  -44.56E-3
900.3E-9  -44.56E-3
900.3E-9  -44.56E-3
900.3E-9  -44.56E-3
900.3E-9  -44.56E-3
900.4E-9  -44.56E-3
900.4E-9  -44.57E-3
900.5E-9  -44.57E-3
900.5E-9  -44.57E-3
900.6E-9  -44.58E-3
900.7E-9  -44.58E-3
900.9E-9  -44.59E-3
901.0E-9  -44.59E-3
901.2E-9  -44.59E-3
901.4E-9  -44.59E-3
901.6E-9  -44.59E-3
902.0E-9  -44.58E-3
902.4E-9  -44.56E-3
903.0E-9  -44.48E-3
903.6E-9  -44.30E-3
904.4E-9  -43.90E-3
905.2E-9  -43.20E-3
906.0E-9  -42.09E-3
906.2E-9  -41.70E-3
906.6E-9  -40.91E-3
907.0E-9  -39.94E-3
907.5E-9  -38.53E-3
907.9E-9  -36.97E-3
908.3E-9  -35.35E-3
908.9E-9  -32.52E-3
909.6E-9  -29.01E-3
910.3E-9  -24.52E-3
911.2E-9  -18.45E-3
912.4E-9  -9.431E-3
913.9E-9  3.236E-3
915.3E-9  14.77E-3
916.5E-9  25.05E-3
917.7E-9  34.99E-3
919.0E-9  44.72E-3
920.3E-9  54.44E-3
921.7E-9  64.23E-3
923.3E-9  74.00E-3
925.0E-9  83.68E-3
926.9E-9  93.14E-3
929.1E-9  102.3E-3
931.6E-9  111.0E-3
934.6E-9  119.2E-3
938.2E-9  126.7E-3
942.8E-9  133.4E-3
947.9E-9  137.8E-3
953.6E-9  140.3E-3
960.1E-9  141.1E-3
967.7E-9  140.1E-3
976.4E-9  137.4E-3
986.4E-9  133.2E-3
997.9E-9  127.4E-3
1.012E-6  119.9E-3
1.028E-6  110.5E-3
1.048E-6  98.80E-3
1.068E-6  87.14E-3
1.088E-6  75.66E-3
1.108E-6  64.47E-3
1.128E-6  53.67E-3
1.148E-6  43.37E-3
1.168E-6  33.65E-3
1.188E-6  24.57E-3
1.208E-6  16.18E-3
1.228E-6  8.501E-3
1.248E-6  1.546E-3
1.268E-6  -4.702E-3
1.288E-6  -10.27E-3
1.308E-6  -15.20E-3
1.328E-6  -19.54E-3
1.348E-6  -23.34E-3
1.368E-6  -26.66E-3
1.388E-6  -29.54E-3
1.408E-6  -32.05E-3
1.428E-6  -34.22E-3
1.448E-6  -36.11E-3
1.468E-6  -37.74E-3
1.488E-6  -39.15E-3
1.508E-6  -40.37E-3
1.528E-6  -41.43E-3
1.548E-6  -42.35E-3
1.568E-6  -43.14E-3
1.588E-6  -43.83E-3
1.608E-6  -44.42E-3
1.628E-6  -44.94E-3
1.648E-6  -45.39E-3
1.668E-6  -45.78E-3
1.688E-6  -46.12E-3
1.708E-6  -46.41E-3
1.728E-6  -46.66E-3
1.748E-6  -46.88E-3
1.768E-6  -47.07E-3
1.788E-6  -47.24E-3
1.808E-6  -47.38E-3
1.828E-6  -47.51E-3
1.848E-6  -47.61E-3
1.868E-6  -47.71E-3
1.888E-6  -47.79E-3
1.908E-6  -47.85E-3
1.928E-6  -47.91E-3
1.948E-6  -47.96E-3
1.968E-6  -48.01E-3
1.984E-6  -48.04E-3
2.000E-6  -48.06E-3
